cdfw_block_id,landing_year,landing_month,catch_lbs,catch_receipts
455,2006,6,0,0
455,2006,7,0,0
455,2006,8,0,0
455,2006,9,0,0
455,2006,10,0,0
455,2006,11,0,0
455,2006,12,0,0
455,2007,1,0,0
455,2007,2,0,0
455,2007,3,0,0
455,2007,4,0,0
455,2007,5,0,0
455,2007,6,0,0
455,2007,7,0,0
455,2007,8,0,0
455,2007,9,0,0
455,2007,10,0,0
455,2007,11,0,0
455,2007,12,0,0
455,2008,1,0,0
455,2008,2,0,0
455,2008,3,0,0
455,2008,4,0,0
455,2008,5,0,0
455,2008,6,0,0
455,2008,7,0,0
455,2008,8,0,0
455,2008,9,0,0
455,2008,10,0,0
455,2008,11,0,0
455,2008,12,0,0
455,2009,1,0,0
455,2009,2,0,0
455,2009,3,0,0
455,2009,4,0,0
455,2009,5,0,0
455,2009,6,0,0
455,2009,7,0,0
455,2009,8,0,0
455,2009,9,0,0
455,2009,10,0,0
455,2009,11,0,0
455,2009,12,0,0
455,2010,1,0,0
455,2010,2,0,0
455,2010,3,0,0
455,2010,4,0,0
455,2010,5,0,0
455,2010,6,0,0
455,2010,7,0,0
455,2010,8,0,0
455,2010,9,0,0
455,2010,10,0,0
455,2010,11,0,0
455,2010,12,0,0
455,2011,1,0,0
455,2011,2,0,0
455,2011,4,0,0
455,2011,5,0,0
455,2011,6,0,0
455,2011,7,0,0
455,2011,8,601029.85,9
455,2011,9,0,0
455,2011,10,0,0
455,2011,11,0,0
455,2011,12,0,0
455,2012,1,0,0
455,2012,6,0,0
455,2012,7,0,0
455,2012,8,0,0
455,2012,9,24114,1
455,2012,10,106469,1
455,2012,11,0,0
455,2012,12,0,0
455,2013,4,0,0
455,2013,5,0,0
455,2013,6,0,0
455,2013,7,0,0
455,2013,8,0,0
455,2013,9,0,0
455,2013,10,0,0
455,2013,11,0,0
455,2014,4,0,0
455,2014,5,0,0
455,2014,6,0,0
455,2014,7,0,0
455,2014,8,0,0
455,2014,9,0,0
455,2014,10,0,0
455,2014,11,0,0
455,2015,6,0,0
455,2015,7,0,0
455,2015,8,666086,6
455,2015,9,13033,1
455,2015,10,0,0
455,2015,11,0,0
455,2015,12,0,0
455,2016,3,0,0
455,2016,5,0,0
455,2016,6,0,0
455,2016,7,0,0
455,2016,8,843889,11
455,2016,9,1021333,17
455,2016,10,0,0
455,2016,11,0,0
455,2016,12,0,0
455,2017,1,0,0
455,2017,3,0,0
455,2017,4,0,0
455,2017,5,0,0
455,2017,6,0,0
455,2017,7,0,0
455,2017,8,0,0
455,2017,9,0,0
455,2017,10,0,0
455,2017,11,0,0
455,2017,12,0,0
455,2018,1,0,0
455,2018,2,0,0
455,2018,3,0,0
455,2018,4,0,0
455,2018,5,0,0
455,2018,6,0,0
455,2018,7,0,0
455,2018,8,0,0
455,2018,9,0,0
455,2018,10,0,0
455,2018,11,0,0
455,2018,12,0,0
456,2005,1,0,0
456,2005,2,0,0
456,2005,3,0,0
456,2005,4,0,0
456,2005,5,0,0
456,2005,6,0,0
456,2005,7,0,0
456,2005,8,0,0
456,2005,9,0,0
456,2005,10,0,0
456,2005,11,0,0
456,2005,12,0,0
456,2006,1,0,0
456,2006,2,0,0
456,2006,3,0,0
456,2006,4,0,0
456,2006,5,0,0
456,2006,6,0,0
456,2006,7,0,0
456,2006,8,0,0
456,2006,9,0,0
456,2006,10,0,0
456,2006,11,0,0
456,2006,12,0,0
456,2007,1,0,0
456,2007,2,0,0
456,2007,3,0,0
456,2007,4,0,0
456,2007,5,0,0
456,2007,6,0,0
456,2007,7,0,0
456,2007,8,0,0
456,2007,9,0,0
456,2007,10,0,0
456,2007,11,0,0
456,2007,12,0,0
456,2008,1,0,0
456,2008,2,0,0
456,2008,3,0,0
456,2008,4,0,0
456,2008,5,0,0
456,2008,6,0,0
456,2008,7,0,0
456,2008,8,0,0
456,2008,9,0,0
456,2008,10,0,0
456,2008,11,0,0
456,2008,12,0,0
456,2009,1,0,0
456,2009,2,0,0
456,2009,3,0,0
456,2009,4,0,0
456,2009,5,0,0
456,2009,6,0,0
456,2009,7,0,0
456,2009,8,0,0
456,2009,9,0,0
456,2009,10,0,0
456,2009,11,0,0
456,2009,12,0,0
456,2010,1,0,0
456,2010,2,0,0
456,2010,3,0,0
456,2010,4,0,0
456,2010,5,0,0
456,2010,6,0,0
456,2010,7,0,0
456,2010,8,0,0
456,2010,9,0,0
456,2010,10,0,0
456,2010,11,0,0
456,2010,12,0,0
456,2011,1,0,0
456,2011,2,0,0
456,2011,4,0,0
456,2011,5,0,0
456,2011,6,0,0
456,2011,7,0,0
456,2011,8,0,0
456,2011,9,0,0
456,2011,10,0,0
456,2011,11,0,0
456,2011,12,0,0
456,2012,1,0,0
456,2012,6,0,0
456,2012,7,0,0
456,2012,8,0,0
456,2012,9,0,0
456,2012,10,0,0
456,2012,11,0,0
456,2012,12,0,0
456,2013,4,0,0
456,2013,5,0,0
456,2013,6,0,0
456,2013,7,0,0
456,2013,8,0,0
456,2013,9,0,0
456,2013,10,0,0
456,2013,11,0,0
456,2014,4,0,0
456,2014,5,0,0
456,2014,6,0,0
456,2014,7,0,0
456,2014,8,0,0
456,2014,9,0,0
456,2014,10,0,0
456,2014,11,0,0
456,2015,6,0,0
456,2015,7,0,0
456,2015,8,38233,1
456,2015,9,0,0
456,2015,10,0,0
456,2015,11,0,0
456,2015,12,0,0
456,2016,3,0,0
456,2016,5,0,0
456,2016,6,0,0
456,2016,7,0,0
456,2016,8,0,0
456,2016,9,136577,4
456,2016,10,0,0
456,2016,11,0,0
456,2016,12,0,0
456,2017,1,0,0
456,2017,3,0,0
456,2017,4,0,0
456,2017,5,0,0
456,2017,6,0,0
456,2017,7,0,0
456,2017,8,0,0
456,2017,9,0,0
456,2017,10,0,0
456,2017,11,0,0
456,2017,12,0,0
456,2018,1,0,0
456,2018,2,0,0
456,2018,3,0,0
456,2018,4,0,0
456,2018,5,0,0
456,2018,6,0,0
456,2018,7,0,0
456,2018,8,0,0
456,2018,9,0,0
456,2018,10,0,0
456,2018,11,0,0
456,2018,12,0,0
457,2005,1,0,0
457,2005,2,0,0
457,2005,3,0,0
457,2005,4,0,0
457,2005,5,0,0
457,2005,6,0,0
457,2005,7,0,0
457,2005,8,0,0
457,2005,9,0,0
457,2005,10,0,0
457,2005,11,0,0
457,2005,12,0,0
457,2006,1,0,0
457,2006,2,0,0
457,2006,3,0,0
457,2006,4,0,0
457,2006,5,0,0
457,2006,6,0,0
457,2006,7,0,0
457,2006,8,0,0
457,2006,9,0,0
457,2006,10,0,0
457,2006,11,0,0
457,2006,12,0,0
457,2007,1,0,0
457,2007,2,0,0
457,2007,3,0,0
457,2007,4,0,0
457,2007,5,0,0
457,2007,6,0,0
457,2007,7,0,0
457,2007,8,0,0
457,2007,9,0,0
457,2007,10,0,0
457,2007,11,0,0
457,2007,12,0,0
457,2008,1,0,0
457,2008,2,0,0
457,2008,3,0,0
457,2008,4,0,0
457,2008,5,0,0
457,2008,6,0,0
457,2008,7,0,0
457,2008,8,0,0
457,2008,9,0,0
457,2008,10,0,0
457,2008,11,0,0
457,2008,12,0,0
457,2009,1,0,0
457,2009,2,0,0
457,2009,3,0,0
457,2009,4,0,0
457,2009,5,0,0
457,2009,6,0,0
457,2009,7,0,0
457,2009,8,0,0
457,2009,9,0,0
457,2009,10,0,0
457,2009,11,0,0
457,2009,12,0,0
457,2010,1,0,0
457,2010,2,0,0
457,2010,3,0,0
457,2010,4,0,0
457,2010,5,0,0
457,2010,6,0,0
457,2010,7,0,0
457,2010,8,0,0
457,2010,9,0,0
457,2010,10,0,0
457,2010,11,0,0
457,2010,12,0,0
457,2011,1,0,0
457,2011,2,0,0
457,2011,4,0,0
457,2011,5,0,0
457,2011,6,0,0
457,2011,7,0,0
457,2011,8,0,0
457,2011,9,0,0
457,2011,10,0,0
457,2011,11,0,0
457,2011,12,0,0
457,2012,1,0,0
457,2012,6,0,0
457,2012,7,0,0
457,2012,8,0,0
457,2012,9,0,0
457,2012,10,0,0
457,2012,11,0,0
457,2012,12,0,0
457,2013,4,0,0
457,2013,5,0,0
457,2013,6,0,0
457,2013,7,0,0
457,2013,8,0,0
457,2013,9,0,0
457,2013,10,0,0
457,2013,11,0,0
457,2014,4,0,0
457,2014,5,0,0
457,2014,6,0,0
457,2014,7,0,0
457,2014,8,0,0
457,2014,9,0,0
457,2014,10,0,0
457,2014,11,0,0
457,2015,6,0,0
457,2015,7,0,0
457,2015,8,0,0
457,2015,9,0,0
457,2015,10,0,0
457,2015,11,0,0
457,2015,12,0,0
457,2016,3,0,0
457,2016,5,0,0
457,2016,6,0,0
457,2016,7,0,0
457,2016,8,0,0
457,2016,9,67587,4
457,2016,10,306003,7
457,2016,11,0,0
457,2016,12,0,0
457,2017,1,0,0
457,2017,3,0,0
457,2017,4,0,0
457,2017,5,0,0
457,2017,6,0,0
457,2017,7,0,0
457,2017,8,0,0
457,2017,9,0,0
457,2017,10,0,0
457,2017,11,0,0
457,2017,12,0,0
457,2018,1,0,0
457,2018,2,0,0
457,2018,3,0,0
457,2018,4,0,0
457,2018,5,0,0
457,2018,6,0,0
457,2018,7,0,0
457,2018,8,0,0
457,2018,9,0,0
457,2018,10,0,0
457,2018,11,0,0
457,2018,12,0,0
458,2005,1,0,0
458,2005,2,0,0
458,2005,3,0,0
458,2005,4,0,0
458,2005,5,0,0
458,2005,6,0,0
458,2005,7,0,0
458,2005,8,0,0
458,2005,9,0,0
458,2005,10,0,0
458,2005,11,0,0
458,2005,12,0,0
458,2006,1,0,0
458,2006,2,0,0
458,2006,3,0,0
458,2006,4,0,0
458,2006,5,0,0
458,2006,6,0,0
458,2006,7,0,0
458,2006,8,0,0
458,2006,9,0,0
458,2006,10,0,0
458,2006,11,0,0
458,2006,12,0,0
458,2007,1,0,0
458,2007,2,0,0
458,2007,3,0,0
458,2007,4,0,0
458,2007,5,0,0
458,2007,6,0,0
458,2007,7,0,0
458,2007,8,0,0
458,2007,9,0,0
458,2007,10,0,0
458,2007,11,0,0
458,2007,12,0,0
458,2008,1,0,0
458,2008,2,0,0
458,2008,3,0,0
458,2008,4,0,0
458,2008,5,0,0
458,2008,6,0,0
458,2008,7,0,0
458,2008,8,0,0
458,2008,9,0,0
458,2008,10,0,0
458,2008,11,0,0
458,2008,12,0,0
458,2009,1,0,0
458,2009,2,0,0
458,2009,3,0,0
458,2009,4,0,0
458,2009,5,0,0
458,2009,6,0,0
458,2009,7,0,0
458,2009,8,0,0
458,2009,9,0,0
458,2009,10,0,0
458,2009,11,0,0
458,2009,12,0,0
458,2010,1,0,0
458,2010,2,0,0
458,2010,3,0,0
458,2010,4,0,0
458,2010,5,0,0
458,2010,6,0,0
458,2010,7,0,0
458,2010,8,0,0
458,2010,9,0,0
458,2010,10,0,0
458,2010,11,0,0
458,2010,12,0,0
458,2011,1,0,0
458,2011,2,0,0
458,2011,4,0,0
458,2011,5,0,0
458,2011,6,0,0
458,2011,7,0,0
458,2011,8,0,0
458,2011,9,0,0
458,2011,10,0,0
458,2011,11,0,0
458,2011,12,0,0
458,2012,1,0,0
458,2012,6,0,0
458,2012,7,0,0
458,2012,8,0,0
458,2012,9,0,0
458,2012,10,0,0
458,2012,11,0,0
458,2012,12,0,0
458,2013,4,0,0
458,2013,5,0,0
458,2013,6,0,0
458,2013,7,0,0
458,2013,8,0,0
458,2013,9,0,0
458,2013,10,0,0
458,2013,11,0,0
458,2014,4,0,0
458,2014,5,0,0
458,2014,6,0,0
458,2014,7,0,0
458,2014,8,0,0
458,2014,9,0,0
458,2014,10,0,0
458,2014,11,0,0
458,2015,6,0,0
458,2015,7,0,0
458,2015,8,0,0
458,2015,9,0,0
458,2015,10,0,0
458,2015,11,0,0
458,2015,12,0,0
458,2016,3,0,0
458,2016,5,0,0
458,2016,6,0,0
458,2016,7,0,0
458,2016,8,103915,3
458,2016,9,0,0
458,2016,10,0,0
458,2016,11,0,0
458,2016,12,0,0
458,2017,1,0,0
458,2017,3,0,0
458,2017,4,0,0
458,2017,5,0,0
458,2017,6,0,0
458,2017,7,0,0
458,2017,8,0,0
458,2017,9,0,0
458,2017,10,0,0
458,2017,11,0,0
458,2017,12,0,0
458,2018,1,0,0
458,2018,2,0,0
458,2018,3,0,0
458,2018,4,0,0
458,2018,5,0,0
458,2018,6,0,0
458,2018,7,0,0
458,2018,8,0,0
458,2018,9,0,0
458,2018,10,0,0
458,2018,11,0,0
458,2018,12,0,0
462,2005,1,0,0
462,2005,2,0,0
462,2005,3,0,0
462,2005,4,0,0
462,2005,5,0,0
462,2005,6,0,0
462,2005,7,0,0
462,2005,8,0,0
462,2005,9,0,0
462,2005,10,0,0
462,2005,11,0,0
462,2005,12,0,0
462,2006,1,0,0
462,2006,2,0,0
462,2006,3,0,0
462,2006,4,0,0
462,2006,5,0,0
462,2006,6,0,0
462,2006,7,0,0
462,2006,8,0,0
462,2006,9,0,0
462,2006,10,0,0
462,2006,11,0,0
462,2006,12,0,0
462,2007,1,0,0
462,2007,2,0,0
462,2007,3,0,0
462,2007,4,0,0
462,2007,5,0,0
462,2007,6,0,0
462,2007,7,0,0
462,2007,8,0,0
462,2007,9,0,0
462,2007,10,0,0
462,2007,11,0,0
462,2007,12,0,0
462,2008,1,0,0
462,2008,2,0,0
462,2008,3,0,0
462,2008,4,0,0
462,2008,5,0,0
462,2008,6,0,0
462,2008,7,0,0
462,2008,8,0,0
462,2008,9,0,0
462,2008,10,0,0
462,2008,11,0,0
462,2008,12,0,0
462,2009,1,0,0
462,2009,2,0,0
462,2009,3,0,0
462,2009,4,0,0
462,2009,5,0,0
462,2009,6,0,0
462,2009,7,0,0
462,2009,8,0,0
462,2009,9,0,0
462,2009,10,0,0
462,2009,11,0,0
462,2009,12,0,0
462,2010,1,0,0
462,2010,2,0,0
462,2010,3,0,0
462,2010,4,0,0
462,2010,5,0,0
462,2010,6,0,0
462,2010,7,0,0
462,2010,8,0,0
462,2010,9,0,0
462,2010,10,0,0
462,2010,11,0,0
462,2010,12,0,0
462,2011,1,0,0
462,2011,2,0,0
462,2011,4,0,0
462,2011,5,0,0
462,2011,6,0,0
462,2011,7,0,0
462,2011,8,0,0
462,2011,9,0,0
462,2011,10,0,0
462,2011,11,0,0
462,2011,12,0,0
462,2012,1,0,0
462,2012,6,0,0
462,2012,7,0,0
462,2012,8,0,0
462,2012,9,0,0
462,2012,10,0,0
462,2012,11,0,0
462,2012,12,0,0
462,2013,4,0,0
462,2013,5,0,0
462,2013,6,0,0
462,2013,7,0,0
462,2013,8,0,0
462,2013,9,0,0
462,2013,10,0,0
462,2013,11,0,0
462,2014,4,0,0
462,2014,5,0,0
462,2014,6,0,0
462,2014,7,0,0
462,2014,8,160004,1
462,2014,9,0,0
462,2014,10,0,0
462,2014,11,0,0
462,2015,6,0,0
462,2015,7,0,0
462,2015,8,0,0
462,2015,9,0,0
462,2015,10,0,0
462,2015,11,0,0
462,2015,12,0,0
462,2016,3,0,0
462,2016,5,0,0
462,2016,6,0,0
462,2016,7,0,0
462,2016,8,0,0
462,2016,9,0,0
462,2016,10,0,0
462,2016,11,0,0
462,2016,12,0,0
462,2017,1,0,0
462,2017,3,0,0
462,2017,4,0,0
462,2017,5,0,0
462,2017,6,0,0
462,2017,7,0,0
462,2017,8,0,0
462,2017,9,0,0
462,2017,10,0,0
462,2017,11,0,0
462,2017,12,0,0
462,2018,1,0,0
462,2018,2,0,0
462,2018,3,0,0
462,2018,4,0,0
462,2018,5,0,0
462,2018,6,0,0
462,2018,7,0,0
462,2018,8,0,0
462,2018,9,0,0
462,2018,10,0,0
462,2018,11,0,0
462,2018,12,0,0
464,2005,1,0,0
464,2005,2,0,0
464,2005,3,0,0
464,2005,4,0,0
464,2005,5,0,0
464,2005,6,0,0
464,2005,7,0,0
464,2005,8,0,0
464,2005,9,0,0
464,2005,10,0,0
464,2005,11,0,0
464,2005,12,0,0
464,2006,1,0,0
464,2006,2,0,0
464,2006,3,0,0
464,2006,4,0,0
464,2006,5,0,0
464,2006,6,0,0
464,2006,7,0,0
464,2006,8,0,0
464,2006,9,0,0
464,2006,10,0,0
464,2006,11,0,0
464,2006,12,0,0
464,2007,1,0,0
464,2007,2,0,0
464,2007,3,0,0
464,2007,4,0,0
464,2007,5,0,0
464,2007,6,0,0
464,2007,7,0,0
464,2007,8,0,0
464,2007,9,0,0
464,2007,10,0,0
464,2007,11,0,0
464,2007,12,0,0
464,2008,1,0,0
464,2008,2,0,0
464,2008,3,0,0
464,2008,4,0,0
464,2008,5,0,0
464,2008,6,0,0
464,2008,7,0,0
464,2008,8,0,0
464,2008,9,0,0
464,2008,10,0,0
464,2008,11,0,0
464,2008,12,0,0
464,2009,1,0,0
464,2009,2,0,0
464,2009,3,0,0
464,2009,4,0,0
464,2009,5,0,0
464,2009,6,0,0
464,2009,7,34279,2
464,2009,8,0,0
464,2009,9,0,0
464,2009,10,0,0
464,2009,11,0,0
464,2009,12,0,0
464,2010,1,0,0
464,2010,2,0,0
464,2010,3,0,0
464,2010,4,0,0
464,2010,5,0,0
464,2010,6,0,0
464,2010,7,0,0
464,2010,8,0,0
464,2010,9,0,0
464,2010,10,0,0
464,2010,11,0,0
464,2010,12,0,0
464,2011,1,0,0
464,2011,2,0,0
464,2011,4,0,0
464,2011,5,0,0
464,2011,6,0,0
464,2011,7,0,0
464,2011,8,0,0
464,2011,9,0,0
464,2011,10,0,0
464,2011,11,0,0
464,2011,12,0,0
464,2012,1,0,0
464,2012,6,0,0
464,2012,7,0,0
464,2012,8,29249,4
464,2012,9,0,0
464,2012,10,69541,3
464,2012,11,0,0
464,2012,12,0,0
464,2013,4,0,0
464,2013,5,0,0
464,2013,6,0,0
464,2013,7,0,0
464,2013,8,266315,3
464,2013,9,519885,7
464,2013,10,0,0
464,2013,11,0,0
464,2014,4,0,0
464,2014,5,0,0
464,2014,6,0,0
464,2014,7,862912,8
464,2014,8,2746988,26
464,2014,9,486950,8
464,2014,10,0,0
464,2014,11,0,0
464,2015,6,0,0
464,2015,7,0,0
464,2015,8,575627,11
464,2015,9,75077,3
464,2015,10,0,0
464,2015,11,0,0
464,2015,12,0,0
464,2016,3,0,0
464,2016,5,0,0
464,2016,6,0,0
464,2016,7,0,0
464,2016,8,42047,1
464,2016,9,5170,1
464,2016,10,0,0
464,2016,11,0,0
464,2016,12,0,0
464,2017,1,0,0
464,2017,3,0,0
464,2017,4,0,0
464,2017,5,0,0
464,2017,6,0,0
464,2017,7,0,0
464,2017,8,512570,5
464,2017,9,16595,1
464,2017,10,0,0
464,2017,11,0,0
464,2017,12,0,0
464,2018,1,0,0
464,2018,2,0,0
464,2018,3,0,0
464,2018,4,0,0
464,2018,5,0,0
464,2018,6,0,0
464,2018,7,124435,6
464,2018,8,0,0
464,2018,9,0,0
464,2018,10,0,0
464,2018,11,0,0
464,2018,12,0,0
465,2005,1,0,0
465,2005,2,0,0
465,2005,3,0,0
465,2005,4,0,0
465,2005,5,0,0
465,2005,6,0,0
465,2005,7,0,0
465,2005,8,0,0
465,2005,9,0,0
465,2005,10,0,0
465,2005,11,0,0
465,2005,12,0,0
465,2006,1,0,0
465,2006,2,0,0
465,2006,3,0,0
465,2006,4,0,0
465,2006,5,0,0
465,2006,6,0,0
465,2006,7,0,0
465,2006,8,0,0
465,2006,9,0,0
465,2006,10,0,0
465,2006,11,0,0
465,2006,12,0,0
465,2007,1,0,0
465,2007,2,0,0
465,2007,3,0,0
465,2007,4,0,0
465,2007,5,0,0
465,2007,6,0,0
465,2007,7,0,0
465,2007,8,0,0
465,2007,9,0,0
465,2007,10,0,0
465,2007,11,0,0
465,2007,12,0,0
465,2008,1,0,0
465,2008,2,0,0
465,2008,3,0,0
465,2008,4,0,0
465,2008,5,0,0
465,2008,6,0,0
465,2008,7,0,0
465,2008,8,0,0
465,2008,9,0,0
465,2008,10,0,0
465,2008,11,0,0
465,2008,12,0,0
465,2009,1,0,0
465,2009,2,0,0
465,2009,3,0,0
465,2009,4,0,0
465,2009,5,0,0
465,2009,6,0,0
465,2009,7,0,0
465,2009,8,0,0
465,2009,9,0,0
465,2009,10,0,0
465,2009,11,0,0
465,2009,12,0,0
465,2010,1,0,0
465,2010,2,0,0
465,2010,3,0,0
465,2010,4,0,0
465,2010,5,0,0
465,2010,6,0,0
465,2010,7,0,0
465,2010,8,0,0
465,2010,9,0,0
465,2010,10,0,0
465,2010,11,0,0
465,2010,12,0,0
465,2011,1,0,0
465,2011,2,0,0
465,2011,4,0,0
465,2011,5,0,0
465,2011,6,0,0
465,2011,7,0,0
465,2011,8,0,0
465,2011,9,0,0
465,2011,10,0,0
465,2011,11,0,0
465,2011,12,0,0
465,2012,1,0,0
465,2012,6,0,0
465,2012,7,0,0
465,2012,8,0,0
465,2012,9,0,0
465,2012,10,0,0
465,2012,11,0,0
465,2012,12,0,0
465,2013,4,0,0
465,2013,5,0,0
465,2013,6,0,0
465,2013,7,0,0
465,2013,8,0,0
465,2013,9,0,0
465,2013,10,0,0
465,2013,11,0,0
465,2014,4,0,0
465,2014,5,0,0
465,2014,6,0,0
465,2014,7,0,0
465,2014,8,0,0
465,2014,9,0,0
465,2014,10,0,0
465,2014,11,0,0
465,2015,6,0,0
465,2015,7,0,0
465,2015,8,0,0
465,2015,9,1967,1
465,2015,10,0,0
465,2015,11,0,0
465,2015,12,0,0
465,2016,3,0,0
465,2016,5,0,0
465,2016,6,0,0
465,2016,7,0,0
465,2016,8,0,0
465,2016,9,11509,1
465,2016,10,0,0
465,2016,11,0,0
465,2016,12,0,0
465,2017,1,0,0
465,2017,3,0,0
465,2017,4,0,0
465,2017,5,0,0
465,2017,6,0,0
465,2017,7,0,0
465,2017,8,0,0
465,2017,9,0,0
465,2017,10,0,0
465,2017,11,0,0
465,2017,12,0,0
465,2018,1,0,0
465,2018,2,0,0
465,2018,3,0,0
465,2018,4,0,0
465,2018,5,0,0
465,2018,6,0,0
465,2018,7,0,0
465,2018,8,0,0
465,2018,9,0,0
465,2018,10,0,0
465,2018,11,0,0
465,2018,12,0,0
468,2005,1,0,0
468,2005,2,0,0
468,2005,3,0,0
468,2005,4,0,0
468,2005,5,0,0
468,2005,6,0,0
468,2005,7,0,0
468,2005,8,0,0
468,2005,9,0,0
468,2005,10,0,0
468,2005,11,0,0
468,2005,12,0,0
468,2006,1,0,0
468,2006,2,0,0
468,2006,3,0,0
468,2006,4,0,0
468,2006,5,0,0
468,2006,6,0,0
468,2006,7,0,0
468,2006,8,0,0
468,2006,9,0,0
468,2006,10,0,0
468,2006,11,0,0
468,2006,12,0,0
468,2007,1,0,0
468,2007,2,0,0
468,2007,3,0,0
468,2007,4,0,0
468,2007,5,0,0
468,2007,6,0,0
468,2007,7,0,0
468,2007,8,0,0
468,2007,9,0,0
468,2007,10,0,0
468,2007,11,0,0
468,2007,12,0,0
468,2008,1,0,0
468,2008,2,0,0
468,2008,3,0,0
468,2008,4,0,0
468,2008,5,0,0
468,2008,6,0,0
468,2008,7,0,0
468,2008,8,0,0
468,2008,9,0,0
468,2008,10,0,0
468,2008,11,0,0
468,2008,12,0,0
468,2009,1,0,0
468,2009,2,0,0
468,2009,3,0,0
468,2009,4,0,0
468,2009,5,0,0
468,2009,6,0,0
468,2009,7,0,0
468,2009,8,0,0
468,2009,9,0,0
468,2009,10,0,0
468,2009,11,0,0
468,2009,12,0,0
468,2010,1,0,0
468,2010,2,0,0
468,2010,3,0,0
468,2010,4,0,0
468,2010,5,0,0
468,2010,6,0,0
468,2010,7,0,0
468,2010,8,0,0
468,2010,9,0,0
468,2010,10,0,0
468,2010,11,0,0
468,2010,12,0,0
468,2011,1,0,0
468,2011,2,0,0
468,2011,4,0,0
468,2011,5,0,0
468,2011,6,0,0
468,2011,7,0,0
468,2011,8,0,0
468,2011,9,0,0
468,2011,10,0,0
468,2011,11,0,0
468,2011,12,0,0
468,2012,1,0,0
468,2012,6,0,0
468,2012,7,0,0
468,2012,8,0,0
468,2012,9,0,0
468,2012,10,0,0
468,2012,11,0,0
468,2012,12,0,0
468,2013,4,0,0
468,2013,5,0,0
468,2013,6,0,0
468,2013,7,0,0
468,2013,8,0,0
468,2013,9,0,0
468,2013,10,0,0
468,2013,11,0,0
468,2014,4,0,0
468,2014,5,0,0
468,2014,6,0,0
468,2014,7,46423,1
468,2014,8,0,0
468,2014,9,0,0
468,2014,10,0,0
468,2014,11,0,0
468,2015,6,0,0
468,2015,7,0,0
468,2015,8,0,0
468,2015,9,0,0
468,2015,10,0,0
468,2015,11,0,0
468,2015,12,0,0
468,2016,3,0,0
468,2016,5,0,0
468,2016,6,0,0
468,2016,7,0,0
468,2016,8,0,0
468,2016,9,0,0
468,2016,10,0,0
468,2016,11,0,0
468,2016,12,0,0
468,2017,1,0,0
468,2017,3,0,0
468,2017,4,0,0
468,2017,5,0,0
468,2017,6,0,0
468,2017,7,0,0
468,2017,8,0,0
468,2017,9,0,0
468,2017,10,0,0
468,2017,11,0,0
468,2017,12,0,0
468,2018,1,0,0
468,2018,2,0,0
468,2018,3,0,0
468,2018,4,0,0
468,2018,5,0,0
468,2018,6,0,0
468,2018,7,0,0
468,2018,8,0,0
468,2018,9,0,0
468,2018,10,0,0
468,2018,11,0,0
468,2018,12,0,0
471,2005,1,0,0
471,2005,2,0,0
471,2005,3,0,0
471,2005,4,0,0
471,2005,5,0,0
471,2005,6,0,0
471,2005,7,0,0
471,2005,8,0,0
471,2005,9,0,0
471,2005,10,0,0
471,2005,11,0,0
471,2005,12,0,0
471,2006,1,0,0
471,2006,2,0,0
471,2006,3,0,0
471,2006,4,0,0
471,2006,5,0,0
471,2006,6,0,0
471,2006,7,0,0
471,2006,8,0,0
471,2006,9,0,0
471,2006,10,0,0
471,2006,11,0,0
471,2006,12,0,0
471,2007,1,0,0
471,2007,2,0,0
471,2007,3,0,0
471,2007,4,0,0
471,2007,5,0,0
471,2007,6,0,0
471,2007,7,0,0
471,2007,8,0,0
471,2007,9,0,0
471,2007,10,0,0
471,2007,11,0,0
471,2007,12,0,0
471,2008,1,0,0
471,2008,2,0,0
471,2008,3,0,0
471,2008,4,0,0
471,2008,5,0,0
471,2008,6,0,0
471,2008,7,0,0
471,2008,8,0,0
471,2008,9,0,0
471,2008,10,0,0
471,2008,11,0,0
471,2008,12,0,0
471,2009,1,0,0
471,2009,2,0,0
471,2009,3,0,0
471,2009,4,0,0
471,2009,5,0,0
471,2009,6,0,0
471,2009,7,0,0
471,2009,8,0,0
471,2009,9,0,0
471,2009,10,0,0
471,2009,11,0,0
471,2009,12,0,0
471,2010,1,0,0
471,2010,2,0,0
471,2010,3,0,0
471,2010,4,0,0
471,2010,5,0,0
471,2010,6,0,0
471,2010,7,0,0
471,2010,8,0,0
471,2010,9,0,0
471,2010,10,0,0
471,2010,11,0,0
471,2010,12,0,0
471,2011,1,0,0
471,2011,2,0,0
471,2011,4,0,0
471,2011,5,0,0
471,2011,6,0,0
471,2011,7,0,0
471,2011,8,0,0
471,2011,9,0,0
471,2011,10,0,0
471,2011,11,0,0
471,2011,12,0,0
471,2012,1,0,0
471,2012,6,0,0
471,2012,7,0,0
471,2012,8,0,0
471,2012,9,0,0
471,2012,10,0,0
471,2012,11,0,0
471,2012,12,0,0
471,2013,4,0,0
471,2013,5,0,0
471,2013,6,0,0
471,2013,7,0,0
471,2013,8,0,0
471,2013,9,0,0
471,2013,10,0,0
471,2013,11,0,0
471,2014,4,0,0
471,2014,5,0,0
471,2014,6,0,0
471,2014,7,0,0
471,2014,8,0,0
471,2014,9,0,0
471,2014,10,0,0
471,2014,11,0,0
471,2015,6,0,0
471,2015,7,0,0
471,2015,8,0,0
471,2015,9,0,0
471,2015,10,0,0
471,2015,11,0,0
471,2015,12,0,0
471,2016,3,0,0
