"","cdfw_block_id","landing_year","landing_month","catch_lbs","catch_receipts","catch_per_receipts"
"3517",455,2006,1,0,0,NA
"3518",455,2006,2,0,0,NA
"3519",455,2006,3,0,0,NA
"3520",455,2006,4,0,0,NA
"3521",455,2006,5,0,0,NA
"3522",455,2006,6,0,0,NA
"3523",455,2006,7,0,0,NA
"3524",455,2006,8,0,0,NA
"3525",455,2006,9,0,0,NA
"3526",455,2006,10,0,0,NA
"3527",455,2006,11,0,0,NA
"3528",455,2006,12,0,0,NA
"3529",455,2007,1,0,0,NA
"3530",455,2007,2,0,0,NA
"3531",455,2007,3,0,0,NA
"3532",455,2007,4,0,0,NA
"3533",455,2007,5,0,0,NA
"3534",455,2007,6,0,0,NA
"3535",455,2007,7,0,0,NA
"3536",455,2007,8,0,0,NA
"3537",455,2007,9,0,0,NA
"3538",455,2007,10,0,0,NA
"3539",455,2007,11,0,0,NA
"3540",455,2007,12,0,0,NA
"3541",455,2008,1,0,0,NA
"3542",455,2008,2,0,0,NA
"3543",455,2008,3,0,0,NA
"3544",455,2008,4,0,0,NA
"3545",455,2008,5,0,0,NA
"3546",455,2008,6,0,0,NA
"3547",455,2008,7,0,0,NA
"3548",455,2008,8,0,0,NA
"3549",455,2008,9,0,0,NA
"3550",455,2008,10,0,0,NA
"3551",455,2008,11,0,0,NA
"3552",455,2008,12,0,0,NA
"3553",455,2009,1,0,0,NA
"3554",455,2009,2,0,0,NA
"3555",455,2009,3,0,0,NA
"3556",455,2009,4,0,0,NA
"3557",455,2009,5,0,0,NA
"3558",455,2009,6,0,0,NA
"3559",455,2009,7,0,0,NA
"3560",455,2009,8,0,0,NA
"3561",455,2009,9,0,0,NA
"3562",455,2009,10,0,0,NA
"3563",455,2009,11,0,0,NA
"3564",455,2009,12,0,0,NA
"3565",455,2010,1,0,0,NA
"3566",455,2010,2,0,0,NA
"3567",455,2010,3,0,0,NA
"3568",455,2010,4,0,0,NA
"3569",455,2010,5,0,0,NA
"3570",455,2010,6,0,0,NA
"3571",455,2010,7,0,0,NA
"3572",455,2010,8,0,0,NA
"3573",455,2010,9,0,0,NA
"3574",455,2010,10,0,0,NA
"3575",455,2010,11,0,0,NA
"3576",455,2010,12,0,0,NA
"3577",455,2011,1,0,0,NA
"3578",455,2011,2,0,0,NA
"3579",455,2011,4,0,0,NA
"3580",455,2011,5,0,0,NA
"3581",455,2011,6,0,0,NA
"3582",455,2011,7,0,0,NA
"3583",455,2011,8,601029.85,9,66781.0944444444
"3584",455,2011,9,0,0,NA
"3585",455,2011,10,0,0,NA
"3586",455,2011,11,0,0,NA
"3587",455,2011,12,0,0,NA
"3588",455,2012,1,0,0,NA
"3589",455,2012,6,0,0,NA
"3590",455,2012,7,0,0,NA
"3591",455,2012,8,0,0,NA
"3592",455,2012,9,24114,1,24114
"3593",455,2012,10,106469,1,106469
"3594",455,2012,11,0,0,NA
"3595",455,2012,12,0,0,NA
"3596",455,2013,4,0,0,NA
"3597",455,2013,5,0,0,NA
"3598",455,2013,6,0,0,NA
"3599",455,2013,7,0,0,NA
"3600",455,2013,8,0,0,NA
"3601",455,2013,9,0,0,NA
"3602",455,2013,10,0,0,NA
"3603",455,2013,11,0,0,NA
"3604",455,2014,4,0,0,NA
"3605",455,2014,5,0,0,NA
"3606",455,2014,6,0,0,NA
"3607",455,2014,7,0,0,NA
"3608",455,2014,8,0,0,NA
"3609",455,2014,9,0,0,NA
"3610",455,2014,10,0,0,NA
"3611",455,2014,11,0,0,NA
"3612",455,2015,6,0,0,NA
"3613",455,2015,7,0,0,NA
"3614",455,2015,8,666086,6,111014.333333333
"3615",455,2015,9,13033,1,13033
"3616",455,2015,10,0,0,NA
"3617",455,2015,11,0,0,NA
"3618",455,2015,12,0,0,NA
"3619",455,2016,3,0,0,NA
"3620",455,2016,5,0,0,NA
"3621",455,2016,6,0,0,NA
"3622",455,2016,7,0,0,NA
"3623",455,2016,8,843889,11,76717.1818181818
"3624",455,2016,9,1021333,17,60078.4117647059
"3625",455,2016,10,0,0,NA
"3626",455,2016,11,0,0,NA
"3627",455,2016,12,0,0,NA
"3628",455,2017,1,0,0,NA
"3629",455,2017,3,0,0,NA
"3630",455,2017,4,0,0,NA
"3631",455,2017,5,0,0,NA
"3632",455,2017,6,0,0,NA
"3633",455,2017,7,0,0,NA
"3634",455,2017,8,0,0,NA
"3635",455,2017,9,0,0,NA
"3636",455,2017,10,0,0,NA
"3637",455,2017,11,0,0,NA
"3638",455,2017,12,0,0,NA
"3639",455,2018,1,0,0,NA
"3640",455,2018,2,0,0,NA
"3641",455,2018,3,0,0,NA
"3642",455,2018,4,0,0,NA
"3643",455,2018,5,0,0,NA
"3644",455,2018,6,0,0,NA
"3645",455,2018,7,0,0,NA
"3646",455,2018,8,0,0,NA
"3647",455,2018,9,0,0,NA
"3648",455,2018,10,0,0,NA
"3649",455,2018,11,0,0,NA
"3650",455,2018,12,0,0,NA
"3651",456,2005,1,0,0,NA
"3652",456,2005,2,0,0,NA
"3653",456,2005,3,0,0,NA
"3654",456,2005,4,0,0,NA
"3655",456,2005,5,0,0,NA
"3656",456,2005,6,0,0,NA
"3657",456,2005,7,0,0,NA
"3658",456,2005,8,0,0,NA
"3659",456,2005,9,0,0,NA
"3660",456,2005,10,0,0,NA
"3661",456,2005,11,0,0,NA
"3662",456,2005,12,0,0,NA
"3663",456,2006,1,0,0,NA
"3664",456,2006,2,0,0,NA
"3665",456,2006,3,0,0,NA
"3666",456,2006,4,0,0,NA
"3667",456,2006,5,0,0,NA
"3668",456,2006,6,0,0,NA
"3669",456,2006,7,0,0,NA
"3670",456,2006,8,0,0,NA
"3671",456,2006,9,0,0,NA
"3672",456,2006,10,0,0,NA
"3673",456,2006,11,0,0,NA
"3674",456,2006,12,0,0,NA
"3675",456,2007,1,0,0,NA
"3676",456,2007,2,0,0,NA
"3677",456,2007,3,0,0,NA
"3678",456,2007,4,0,0,NA
"3679",456,2007,5,0,0,NA
"3680",456,2007,6,0,0,NA
"3681",456,2007,7,0,0,NA
"3682",456,2007,8,0,0,NA
"3683",456,2007,9,0,0,NA
"3684",456,2007,10,0,0,NA
"3685",456,2007,11,0,0,NA
"3686",456,2007,12,0,0,NA
"3687",456,2008,1,0,0,NA
"3688",456,2008,2,0,0,NA
"3689",456,2008,3,0,0,NA
"3690",456,2008,4,0,0,NA
"3691",456,2008,5,0,0,NA
"3692",456,2008,6,0,0,NA
"3693",456,2008,7,0,0,NA
"3694",456,2008,8,0,0,NA
"3695",456,2008,9,0,0,NA
"3696",456,2008,10,0,0,NA
"3697",456,2008,11,0,0,NA
"3698",456,2008,12,0,0,NA
"3699",456,2009,1,0,0,NA
"3700",456,2009,2,0,0,NA
"3701",456,2009,3,0,0,NA
"3702",456,2009,4,0,0,NA
"3703",456,2009,5,0,0,NA
"3704",456,2009,6,0,0,NA
"3705",456,2009,7,0,0,NA
"3706",456,2009,8,0,0,NA
"3707",456,2009,9,0,0,NA
"3708",456,2009,10,0,0,NA
"3709",456,2009,11,0,0,NA
"3710",456,2009,12,0,0,NA
"3711",456,2010,1,0,0,NA
"3712",456,2010,2,0,0,NA
"3713",456,2010,3,0,0,NA
"3714",456,2010,4,0,0,NA
"3715",456,2010,5,0,0,NA
"3716",456,2010,6,0,0,NA
"3717",456,2010,7,0,0,NA
"3718",456,2010,8,0,0,NA
"3719",456,2010,9,0,0,NA
"3720",456,2010,10,0,0,NA
"3721",456,2010,11,0,0,NA
"3722",456,2010,12,0,0,NA
"3723",456,2011,1,0,0,NA
"3724",456,2011,2,0,0,NA
"3725",456,2011,4,0,0,NA
"3726",456,2011,5,0,0,NA
"3727",456,2011,6,0,0,NA
"3728",456,2011,7,0,0,NA
"3729",456,2011,8,0,0,NA
"3730",456,2011,9,0,0,NA
"3731",456,2011,10,0,0,NA
"3732",456,2011,11,0,0,NA
"3733",456,2011,12,0,0,NA
"3734",456,2012,1,0,0,NA
"3735",456,2012,6,0,0,NA
"3736",456,2012,7,0,0,NA
"3737",456,2012,8,0,0,NA
"3738",456,2012,9,0,0,NA
"3739",456,2012,10,0,0,NA
"3740",456,2012,11,0,0,NA
"3741",456,2012,12,0,0,NA
"3742",456,2013,4,0,0,NA
"3743",456,2013,5,0,0,NA
"3744",456,2013,6,0,0,NA
"3745",456,2013,7,0,0,NA
"3746",456,2013,8,0,0,NA
"3747",456,2013,9,0,0,NA
"3748",456,2013,10,0,0,NA
"3749",456,2013,11,0,0,NA
"3750",456,2014,4,0,0,NA
"3751",456,2014,5,0,0,NA
"3752",456,2014,6,0,0,NA
"3753",456,2014,7,0,0,NA
"3754",456,2014,8,0,0,NA
"3755",456,2014,9,0,0,NA
"3756",456,2014,10,0,0,NA
"3757",456,2014,11,0,0,NA
"3758",456,2015,6,0,0,NA
"3759",456,2015,7,0,0,NA
"3760",456,2015,8,38233,1,38233
"3761",456,2015,9,0,0,NA
"3762",456,2015,10,0,0,NA
"3763",456,2015,11,0,0,NA
"3764",456,2015,12,0,0,NA
"3765",456,2016,3,0,0,NA
"3766",456,2016,5,0,0,NA
"3767",456,2016,6,0,0,NA
"3768",456,2016,7,0,0,NA
"3769",456,2016,8,0,0,NA
"3770",456,2016,9,136577,4,34144.25
"3771",456,2016,10,0,0,NA
"3772",456,2016,11,0,0,NA
"3773",456,2016,12,0,0,NA
"3774",456,2017,1,0,0,NA
"3775",456,2017,3,0,0,NA
"3776",456,2017,4,0,0,NA
"3777",456,2017,5,0,0,NA
"3778",456,2017,6,0,0,NA
"3779",456,2017,7,0,0,NA
"3780",456,2017,8,0,0,NA
"3781",456,2017,9,0,0,NA
"3782",456,2017,10,0,0,NA
"3783",456,2017,11,0,0,NA
"3784",456,2017,12,0,0,NA
"3785",456,2018,1,0,0,NA
"3786",456,2018,2,0,0,NA
"3787",456,2018,3,0,0,NA
"3788",456,2018,4,0,0,NA
"3789",456,2018,5,0,0,NA
"3790",456,2018,6,0,0,NA
"3791",456,2018,7,0,0,NA
"3792",456,2018,8,0,0,NA
"3793",456,2018,9,0,0,NA
"3794",456,2018,10,0,0,NA
"3795",456,2018,11,0,0,NA
"3796",456,2018,12,0,0,NA
"3797",457,2005,1,0,0,NA
"3798",457,2005,2,0,0,NA
"3799",457,2005,3,0,0,NA
"3800",457,2005,4,0,0,NA
"3801",457,2005,5,0,0,NA
"3802",457,2005,6,0,0,NA
"3803",457,2005,7,0,0,NA
"3804",457,2005,8,0,0,NA
"3805",457,2005,9,0,0,NA
"3806",457,2005,10,0,0,NA
"3807",457,2005,11,0,0,NA
"3808",457,2005,12,0,0,NA
"3809",457,2006,1,0,0,NA
"3810",457,2006,2,0,0,NA
"3811",457,2006,3,0,0,NA
"3812",457,2006,4,0,0,NA
"3813",457,2006,5,0,0,NA
"3814",457,2006,6,0,0,NA
"3815",457,2006,7,0,0,NA
"3816",457,2006,8,0,0,NA
"3817",457,2006,9,0,0,NA
"3818",457,2006,10,0,0,NA
"3819",457,2006,11,0,0,NA
"3820",457,2006,12,0,0,NA
"3821",457,2007,1,0,0,NA
"3822",457,2007,2,0,0,NA
"3823",457,2007,3,0,0,NA
"3824",457,2007,4,0,0,NA
"3825",457,2007,5,0,0,NA
"3826",457,2007,6,0,0,NA
"3827",457,2007,7,0,0,NA
"3828",457,2007,8,0,0,NA
"3829",457,2007,9,0,0,NA
"3830",457,2007,10,0,0,NA
"3831",457,2007,11,0,0,NA
"3832",457,2007,12,0,0,NA
"3833",457,2008,1,0,0,NA
"3834",457,2008,2,0,0,NA
"3835",457,2008,3,0,0,NA
"3836",457,2008,4,0,0,NA
"3837",457,2008,5,0,0,NA
"3838",457,2008,6,0,0,NA
"3839",457,2008,7,0,0,NA
"3840",457,2008,8,0,0,NA
"3841",457,2008,9,0,0,NA
"3842",457,2008,10,0,0,NA
"3843",457,2008,11,0,0,NA
"3844",457,2008,12,0,0,NA
"3845",457,2009,1,0,0,NA
"3846",457,2009,2,0,0,NA
"3847",457,2009,3,0,0,NA
"3848",457,2009,4,0,0,NA
"3849",457,2009,5,0,0,NA
"3850",457,2009,6,0,0,NA
"3851",457,2009,7,0,0,NA
"3852",457,2009,8,0,0,NA
"3853",457,2009,9,0,0,NA
"3854",457,2009,10,0,0,NA
"3855",457,2009,11,0,0,NA
"3856",457,2009,12,0,0,NA
"3857",457,2010,1,0,0,NA
"3858",457,2010,2,0,0,NA
"3859",457,2010,3,0,0,NA
"3860",457,2010,4,0,0,NA
"3861",457,2010,5,0,0,NA
"3862",457,2010,6,0,0,NA
"3863",457,2010,7,0,0,NA
"3864",457,2010,8,0,0,NA
"3865",457,2010,9,0,0,NA
"3866",457,2010,10,0,0,NA
"3867",457,2010,11,0,0,NA
"3868",457,2010,12,0,0,NA
"3869",457,2011,1,0,0,NA
"3870",457,2011,2,0,0,NA
"3871",457,2011,4,0,0,NA
"3872",457,2011,5,0,0,NA
"3873",457,2011,6,0,0,NA
"3874",457,2011,7,0,0,NA
"3875",457,2011,8,0,0,NA
"3876",457,2011,9,0,0,NA
"3877",457,2011,10,0,0,NA
"3878",457,2011,11,0,0,NA
"3879",457,2011,12,0,0,NA
"3880",457,2012,1,0,0,NA
"3881",457,2012,6,0,0,NA
"3882",457,2012,7,0,0,NA
"3883",457,2012,8,0,0,NA
"3884",457,2012,9,0,0,NA
"3885",457,2012,10,0,0,NA
"3886",457,2012,11,0,0,NA
"3887",457,2012,12,0,0,NA
"3888",457,2013,4,0,0,NA
"3889",457,2013,5,0,0,NA
"3890",457,2013,6,0,0,NA
"3891",457,2013,7,0,0,NA
"3892",457,2013,8,0,0,NA
"3893",457,2013,9,0,0,NA
"3894",457,2013,10,0,0,NA
"3895",457,2013,11,0,0,NA
"3896",457,2014,4,0,0,NA
"3897",457,2014,5,0,0,NA
"3898",457,2014,6,0,0,NA
"3899",457,2014,7,0,0,NA
"3900",457,2014,8,0,0,NA
"3901",457,2014,9,0,0,NA
"3902",457,2014,10,0,0,NA
"3903",457,2014,11,0,0,NA
"3904",457,2015,6,0,0,NA
"3905",457,2015,7,0,0,NA
"3906",457,2015,8,0,0,NA
"3907",457,2015,9,0,0,NA
"3908",457,2015,10,0,0,NA
"3909",457,2015,11,0,0,NA
"3910",457,2015,12,0,0,NA
"3911",457,2016,3,0,0,NA
"3912",457,2016,5,0,0,NA
"3913",457,2016,6,0,0,NA
"3914",457,2016,7,0,0,NA
"3915",457,2016,8,0,0,NA
"3916",457,2016,9,67587,4,16896.75
"3917",457,2016,10,306003,7,43714.7142857143
"3918",457,2016,11,0,0,NA
"3919",457,2016,12,0,0,NA
"3920",457,2017,1,0,0,NA
"3921",457,2017,3,0,0,NA
"3922",457,2017,4,0,0,NA
"3923",457,2017,5,0,0,NA
"3924",457,2017,6,0,0,NA
"3925",457,2017,7,0,0,NA
"3926",457,2017,8,0,0,NA
"3927",457,2017,9,0,0,NA
"3928",457,2017,10,0,0,NA
"3929",457,2017,11,0,0,NA
"3930",457,2017,12,0,0,NA
"3931",457,2018,1,0,0,NA
"3932",457,2018,2,0,0,NA
"3933",457,2018,3,0,0,NA
"3934",457,2018,4,0,0,NA
"3935",457,2018,5,0,0,NA
"3936",457,2018,6,0,0,NA
"3937",457,2018,7,0,0,NA
"3938",457,2018,8,0,0,NA
"3939",457,2018,9,0,0,NA
"3940",457,2018,10,0,0,NA
"3941",457,2018,11,0,0,NA
"3942",457,2018,12,0,0,NA
"3943",458,2005,1,0,0,NA
"3944",458,2005,2,0,0,NA
"3945",458,2005,3,0,0,NA
"3946",458,2005,4,0,0,NA
"3947",458,2005,5,0,0,NA
"3948",458,2005,6,0,0,NA
"3949",458,2005,7,0,0,NA
"3950",458,2005,8,0,0,NA
"3951",458,2005,9,0,0,NA
"3952",458,2005,10,0,0,NA
"3953",458,2005,11,0,0,NA
"3954",458,2005,12,0,0,NA
"3955",458,2006,1,0,0,NA
"3956",458,2006,2,0,0,NA
"3957",458,2006,3,0,0,NA
"3958",458,2006,4,0,0,NA
"3959",458,2006,5,0,0,NA
"3960",458,2006,6,0,0,NA
"3961",458,2006,7,0,0,NA
"3962",458,2006,8,0,0,NA
"3963",458,2006,9,0,0,NA
"3964",458,2006,10,0,0,NA
"3965",458,2006,11,0,0,NA
"3966",458,2006,12,0,0,NA
"3967",458,2007,1,0,0,NA
"3968",458,2007,2,0,0,NA
"3969",458,2007,3,0,0,NA
"3970",458,2007,4,0,0,NA
"3971",458,2007,5,0,0,NA
"3972",458,2007,6,0,0,NA
"3973",458,2007,7,0,0,NA
"3974",458,2007,8,0,0,NA
"3975",458,2007,9,0,0,NA
"3976",458,2007,10,0,0,NA
"3977",458,2007,11,0,0,NA
"3978",458,2007,12,0,0,NA
"3979",458,2008,1,0,0,NA
"3980",458,2008,2,0,0,NA
"3981",458,2008,3,0,0,NA
"3982",458,2008,4,0,0,NA
"3983",458,2008,5,0,0,NA
"3984",458,2008,6,0,0,NA
"3985",458,2008,7,0,0,NA
"3986",458,2008,8,0,0,NA
"3987",458,2008,9,0,0,NA
"3988",458,2008,10,0,0,NA
"3989",458,2008,11,0,0,NA
"3990",458,2008,12,0,0,NA
"3991",458,2009,1,0,0,NA
"3992",458,2009,2,0,0,NA
"3993",458,2009,3,0,0,NA
"3994",458,2009,4,0,0,NA
"3995",458,2009,5,0,0,NA
"3996",458,2009,6,0,0,NA
"3997",458,2009,7,0,0,NA
"3998",458,2009,8,0,0,NA
"3999",458,2009,9,0,0,NA
"4000",458,2009,10,0,0,NA
"4001",458,2009,11,0,0,NA
"4002",458,2009,12,0,0,NA
"4003",458,2010,1,0,0,NA
"4004",458,2010,2,0,0,NA
"4005",458,2010,3,0,0,NA
"4006",458,2010,4,0,0,NA
"4007",458,2010,5,0,0,NA
"4008",458,2010,6,0,0,NA
"4009",458,2010,7,0,0,NA
"4010",458,2010,8,0,0,NA
"4011",458,2010,9,0,0,NA
"4012",458,2010,10,0,0,NA
"4013",458,2010,11,0,0,NA
"4014",458,2010,12,0,0,NA
"4015",458,2011,1,0,0,NA
"4016",458,2011,2,0,0,NA
"4017",458,2011,4,0,0,NA
"4018",458,2011,5,0,0,NA
"4019",458,2011,6,0,0,NA
"4020",458,2011,7,0,0,NA
"4021",458,2011,8,0,0,NA
"4022",458,2011,9,0,0,NA
"4023",458,2011,10,0,0,NA
"4024",458,2011,11,0,0,NA
"4025",458,2011,12,0,0,NA
"4026",458,2012,1,0,0,NA
"4027",458,2012,6,0,0,NA
"4028",458,2012,7,0,0,NA
"4029",458,2012,8,0,0,NA
"4030",458,2012,9,0,0,NA
"4031",458,2012,10,0,0,NA
"4032",458,2012,11,0,0,NA
"4033",458,2012,12,0,0,NA
"4034",458,2013,4,0,0,NA
"4035",458,2013,5,0,0,NA
"4036",458,2013,6,0,0,NA
"4037",458,2013,7,0,0,NA
"4038",458,2013,8,0,0,NA
"4039",458,2013,9,0,0,NA
"4040",458,2013,10,0,0,NA
"4041",458,2013,11,0,0,NA
"4042",458,2014,4,0,0,NA
"4043",458,2014,5,0,0,NA
"4044",458,2014,6,0,0,NA
"4045",458,2014,7,0,0,NA
"4046",458,2014,8,0,0,NA
"4047",458,2014,9,0,0,NA
"4048",458,2014,10,0,0,NA
"4049",458,2014,11,0,0,NA
"4050",458,2015,6,0,0,NA
"4051",458,2015,7,0,0,NA
"4052",458,2015,8,0,0,NA
"4053",458,2015,9,0,0,NA
"4054",458,2015,10,0,0,NA
"4055",458,2015,11,0,0,NA
"4056",458,2015,12,0,0,NA
"4057",458,2016,3,0,0,NA
"4058",458,2016,5,0,0,NA
"4059",458,2016,6,0,0,NA
"4060",458,2016,7,0,0,NA
"4061",458,2016,8,103915,3,34638.3333333333
"4062",458,2016,9,0,0,NA
"4063",458,2016,10,0,0,NA
"4064",458,2016,11,0,0,NA
"4065",458,2016,12,0,0,NA
"4066",458,2017,1,0,0,NA
"4067",458,2017,3,0,0,NA
"4068",458,2017,4,0,0,NA
"4069",458,2017,5,0,0,NA
"4070",458,2017,6,0,0,NA
"4071",458,2017,7,0,0,NA
"4072",458,2017,8,0,0,NA
"4073",458,2017,9,0,0,NA
"4074",458,2017,10,0,0,NA
"4075",458,2017,11,0,0,NA
"4076",458,2017,12,0,0,NA
"4077",458,2018,1,0,0,NA
"4078",458,2018,2,0,0,NA
"4079",458,2018,3,0,0,NA
"4080",458,2018,4,0,0,NA
"4081",458,2018,5,0,0,NA
"4082",458,2018,6,0,0,NA
"4083",458,2018,7,0,0,NA
"4084",458,2018,8,0,0,NA
"4085",458,2018,9,0,0,NA
"4086",458,2018,10,0,0,NA
"4087",458,2018,11,0,0,NA
"4088",458,2018,12,0,0,NA
"4089",462,2005,1,0,0,NA
"4090",462,2005,2,0,0,NA
"4091",462,2005,3,0,0,NA
"4092",462,2005,4,0,0,NA
"4093",462,2005,5,0,0,NA
"4094",462,2005,6,0,0,NA
"4095",462,2005,7,0,0,NA
"4096",462,2005,8,0,0,NA
"4097",462,2005,9,0,0,NA
"4098",462,2005,10,0,0,NA
"4099",462,2005,11,0,0,NA
"4100",462,2005,12,0,0,NA
"4101",462,2006,1,0,0,NA
"4102",462,2006,2,0,0,NA
"4103",462,2006,3,0,0,NA
"4104",462,2006,4,0,0,NA
"4105",462,2006,5,0,0,NA
"4106",462,2006,6,0,0,NA
"4107",462,2006,7,0,0,NA
"4108",462,2006,8,0,0,NA
"4109",462,2006,9,0,0,NA
"4110",462,2006,10,0,0,NA
"4111",462,2006,11,0,0,NA
"4112",462,2006,12,0,0,NA
"4113",462,2007,1,0,0,NA
"4114",462,2007,2,0,0,NA
"4115",462,2007,3,0,0,NA
"4116",462,2007,4,0,0,NA
"4117",462,2007,5,0,0,NA
"4118",462,2007,6,0,0,NA
"4119",462,2007,7,0,0,NA
"4120",462,2007,8,0,0,NA
"4121",462,2007,9,0,0,NA
"4122",462,2007,10,0,0,NA
"4123",462,2007,11,0,0,NA
"4124",462,2007,12,0,0,NA
"4125",462,2008,1,0,0,NA
"4126",462,2008,2,0,0,NA
"4127",462,2008,3,0,0,NA
"4128",462,2008,4,0,0,NA
"4129",462,2008,5,0,0,NA
"4130",462,2008,6,0,0,NA
"4131",462,2008,7,0,0,NA
"4132",462,2008,8,0,0,NA
"4133",462,2008,9,0,0,NA
"4134",462,2008,10,0,0,NA
"4135",462,2008,11,0,0,NA
"4136",462,2008,12,0,0,NA
"4137",462,2009,1,0,0,NA
"4138",462,2009,2,0,0,NA
"4139",462,2009,3,0,0,NA
"4140",462,2009,4,0,0,NA
"4141",462,2009,5,0,0,NA
"4142",462,2009,6,0,0,NA
"4143",462,2009,7,0,0,NA
"4144",462,2009,8,0,0,NA
"4145",462,2009,9,0,0,NA
"4146",462,2009,10,0,0,NA
"4147",462,2009,11,0,0,NA
"4148",462,2009,12,0,0,NA
"4149",462,2010,1,0,0,NA
"4150",462,2010,2,0,0,NA
"4151",462,2010,3,0,0,NA
"4152",462,2010,4,0,0,NA
"4153",462,2010,5,0,0,NA
"4154",462,2010,6,0,0,NA
"4155",462,2010,7,0,0,NA
"4156",462,2010,8,0,0,NA
"4157",462,2010,9,0,0,NA
"4158",462,2010,10,0,0,NA
"4159",462,2010,11,0,0,NA
"4160",462,2010,12,0,0,NA
"4161",462,2011,1,0,0,NA
"4162",462,2011,2,0,0,NA
"4163",462,2011,4,0,0,NA
"4164",462,2011,5,0,0,NA
"4165",462,2011,6,0,0,NA
"4166",462,2011,7,0,0,NA
"4167",462,2011,8,0,0,NA
"4168",462,2011,9,0,0,NA
"4169",462,2011,10,0,0,NA
"4170",462,2011,11,0,0,NA
"4171",462,2011,12,0,0,NA
"4172",462,2012,1,0,0,NA
"4173",462,2012,6,0,0,NA
"4174",462,2012,7,0,0,NA
"4175",462,2012,8,0,0,NA
"4176",462,2012,9,0,0,NA
"4177",462,2012,10,0,0,NA
"4178",462,2012,11,0,0,NA
"4179",462,2012,12,0,0,NA
"4180",462,2013,4,0,0,NA
"4181",462,2013,5,0,0,NA
"4182",462,2013,6,0,0,NA
"4183",462,2013,7,0,0,NA
"4184",462,2013,8,0,0,NA
"4185",462,2013,9,0,0,NA
"4186",462,2013,10,0,0,NA
"4187",462,2013,11,0,0,NA
"4188",462,2014,4,0,0,NA
"4189",462,2014,5,0,0,NA
"4190",462,2014,6,0,0,NA
"4191",462,2014,7,0,0,NA
"4192",462,2014,8,160004,1,160004
"4193",462,2014,9,0,0,NA
"4194",462,2014,10,0,0,NA
"4195",462,2014,11,0,0,NA
"4196",462,2015,6,0,0,NA
"4197",462,2015,7,0,0,NA
"4198",462,2015,8,0,0,NA
"4199",462,2015,9,0,0,NA
"4200",462,2015,10,0,0,NA
"4201",462,2015,11,0,0,NA
"4202",462,2015,12,0,0,NA
"4203",462,2016,3,0,0,NA
"4204",462,2016,5,0,0,NA
"4205",462,2016,6,0,0,NA
"4206",462,2016,7,0,0,NA
"4207",462,2016,8,0,0,NA
"4208",462,2016,9,0,0,NA
"4209",462,2016,10,0,0,NA
"4210",462,2016,11,0,0,NA
"4211",462,2016,12,0,0,NA
"4212",462,2017,1,0,0,NA
"4213",462,2017,3,0,0,NA
"4214",462,2017,4,0,0,NA
"4215",462,2017,5,0,0,NA
"4216",462,2017,6,0,0,NA
"4217",462,2017,7,0,0,NA
"4218",462,2017,8,0,0,NA
"4219",462,2017,9,0,0,NA
"4220",462,2017,10,0,0,NA
"4221",462,2017,11,0,0,NA
"4222",462,2017,12,0,0,NA
"4223",462,2018,1,0,0,NA
"4224",462,2018,2,0,0,NA
"4225",462,2018,3,0,0,NA
"4226",462,2018,4,0,0,NA
"4227",462,2018,5,0,0,NA
"4228",462,2018,6,0,0,NA
"4229",462,2018,7,0,0,NA
"4230",462,2018,8,0,0,NA
"4231",462,2018,9,0,0,NA
"4232",462,2018,10,0,0,NA
"4233",462,2018,11,0,0,NA
"4234",462,2018,12,0,0,NA
"4235",464,2005,1,0,0,NA
"4236",464,2005,2,0,0,NA
"4237",464,2005,3,0,0,NA
"4238",464,2005,4,0,0,NA
"4239",464,2005,5,0,0,NA
"4240",464,2005,6,0,0,NA
"4241",464,2005,7,0,0,NA
"4242",464,2005,8,0,0,NA
"4243",464,2005,9,0,0,NA
"4244",464,2005,10,0,0,NA
"4245",464,2005,11,0,0,NA
"4246",464,2005,12,0,0,NA
"4247",464,2006,1,0,0,NA
"4248",464,2006,2,0,0,NA
"4249",464,2006,3,0,0,NA
"4250",464,2006,4,0,0,NA
"4251",464,2006,5,0,0,NA
"4252",464,2006,6,0,0,NA
"4253",464,2006,7,0,0,NA
"4254",464,2006,8,0,0,NA
"4255",464,2006,9,0,0,NA
"4256",464,2006,10,0,0,NA
"4257",464,2006,11,0,0,NA
"4258",464,2006,12,0,0,NA
"4259",464,2007,1,0,0,NA
"4260",464,2007,2,0,0,NA
"4261",464,2007,3,0,0,NA
"4262",464,2007,4,0,0,NA
"4263",464,2007,5,0,0,NA
"4264",464,2007,6,0,0,NA
"4265",464,2007,7,0,0,NA
"4266",464,2007,8,0,0,NA
"4267",464,2007,9,0,0,NA
"4268",464,2007,10,0,0,NA
"4269",464,2007,11,0,0,NA
"4270",464,2007,12,0,0,NA
"4271",464,2008,1,0,0,NA
"4272",464,2008,2,0,0,NA
"4273",464,2008,3,0,0,NA
"4274",464,2008,4,0,0,NA
"4275",464,2008,5,0,0,NA
"4276",464,2008,6,0,0,NA
"4277",464,2008,7,0,0,NA
"4278",464,2008,8,0,0,NA
"4279",464,2008,9,0,0,NA
"4280",464,2008,10,0,0,NA
"4281",464,2008,11,0,0,NA
"4282",464,2008,12,0,0,NA
"4283",464,2009,1,0,0,NA
"4284",464,2009,2,0,0,NA
"4285",464,2009,3,0,0,NA
"4286",464,2009,4,0,0,NA
"4287",464,2009,5,0,0,NA
"4288",464,2009,6,0,0,NA
